config,phi,T2x,THs,THd,th,eheat,aOHC,Lthx,lgla0,Ggla1,Ggla3,ggla,lgis0,Lgis1,Lgis3,Lais_smb,lais0,aais,k_toc,vgx,ggx,To,bdic,gdic,npp0,vfire,vharv,vmort,vstab,vrh1,vrh23,apass,bnpp,anpp,gnpp,bfire,gfire,brh,grh,ka,ga,k_tth,Cfr0,CO2pi,Lgla,Lais,tgla,tgis,tais,adic,aoc_1,aoc_2,aoc_3,aoc_4,aoc_5,toc_1,toc_2,toc_3,toc_4,toc_5,vrh3,aLST,grt1,grt2,krt,amin,vthaw,vfroz,ath_1,ath_2,ath_3,tth_1,tth_2,tth_3,aCO2,k_pH,T2x0
363,6.286878,2.316332,7.285197,186.14052,0.4595952,1.5119452,0.93029726,2.037318,0.43418807,0.3572565,0.035226304,0.058658116,0.44070724,244.71004,3.5226212,0.530416,0.09834483,0.006601709,0.73311573,0.18216944,0.036145087,17.615782,0.99672234,0.023737805,44.45943,0.0020076341,0.0006449126,0.11323419,0.51340616,0.14144252,0.024145834,0.42488557,0.68428487,0.19147432,0.017142683,-0.091589004,0.20116453,0.55485374,0.05097169,0.71378297,0.0896238,0.2077399,539.49646,276.7717,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
364,4.790977,3.8290448,7.1563334,113.77715,0.5725456,1.6666592,0.90403855,2.2593572,0.33367497,0.40669644,0.0068876953,0.19077636,0.13703132,294.3189,3.3031063,0.44895002,0.12786536,0.008329879,0.9251459,0.38793644,0.061532825,17.273087,0.9662775,0.043873414,41.65649,0.008734279,0.0010607301,0.1043884,0.24701029,0.38271105,0.019280925,0.90807605,1.4926958,0.3114487,0.03078819,0.25869134,0.15542576,1.6890465,0.066999346,4.744998,0.09455533,0.19360596,640.7175,279.0883,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
365,5.521328,3.262789,7.1842937,59.623245,0.5414049,1.2719289,0.9122656,1.9973242,0.2916514,0.33656278,0.033298824,0.0876954,0.4706897,266.07755,5.6902704,0.569206,0.19053082,0.0014851084,1.0067555,0.26495522,0.027895417,18.152407,0.8409499,0.040218826,51.779106,0.008157227,0.0010513107,0.10255326,0.30564854,0.16309829,0.019844687,0.8614763,0.9535986,0.16978931,-0.012174262,-0.06747441,0.059965216,1.189004,0.028054647,0.8707914,0.14530206,0.82149625,641.9696,284.12573,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
366,5.535934,5.30445,7.9932456,179.39671,0.712214,1.5611898,0.91590834,1.5572941,0.10748067,0.31532133,0.004116944,0.20660795,0.3647667,172.03552,5.9123273,0.40591106,0.042152688,0.0056186253,1.1122417,0.16329195,0.06274147,18.802671,0.99007255,0.050520636,48.208694,0.0061958665,0.002958103,0.106650345,0.12622575,0.18664053,0.024666904,0.5360837,0.92721,0.36849657,0.018384404,0.053026516,-0.020496259,0.65009475,0.020886565,1.4931444,0.077505544,0.586457,504.65997,280.23083,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
367,6.2405286,3.3659496,8.376476,262.78088,0.7044674,0.65229666,0.92935675,1.6581984,0.5202428,0.33109125,0.011187329,0.03947685,0.36656177,181.54042,6.2989693,0.38206172,0.09219501,0.003500504,0.9479743,0.1479246,0.01868877,18.181961,0.8657426,0.020479253,45.790817,0.0086052315,0.002716162,0.11524577,0.36132714,0.2916892,0.015291103,0.43020093,0.7694617,0.050329372,-0.024402404,-0.08920879,-0.009988351,0.6393769,0.063428365,0.55107576,0.13802688,0.090351745,203.98341,277.19092,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
368,4.927509,3.3122978,6.5545382,152.16006,0.47401115,1.6336263,0.9124641,2.2012913,0.29290408,0.3116813,0.013676224,0.11286036,0.552316,203.93597,8.6360655,0.30275244,-0.014738791,0.0040828977,1.0719979,0.16254653,0.017951738,18.361141,0.87494683,0.01732438,45.445316,0.00486524,0.0028851125,0.09865364,0.17541225,0.1647701,0.030077565,0.7331443,1.1527569,0.5406802,0.00041687483,-0.24058726,0.021981891,0.6465501,0.020901475,2.8628252,0.17336386,0.11114659,566.9571,281.30933,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
369,5.576324,4.5347576,7.621621,115.16877,0.8436475,1.0757763,0.89046323,1.6089182,0.22741029,0.4222544,0.007961201,0.08712363,0.53622943,115.66665,6.470395,0.48962903,0.21130002,0.0017359115,0.70504576,0.22501704,0.032262582,17.770569,1.0150388,0.028827345,47.763626,0.0034005113,0.0027327607,0.1320048,0.06503795,0.13295284,0.021371234,0.87129325,1.3501862,0.6563825,-0.030941773,-0.2557676,-0.05715459,0.73272103,0.03655808,5.122422,0.108785056,2.337317,794.7613,277.52536,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
370,5.546013,4.595444,7.7474446,125.41571,0.7927173,1.1895006,0.91243845,1.543362,0.47595078,0.2913647,0.015637217,0.018200714,0.5623242,52.380737,8.432479,0.33936802,0.072458774,0.0044436413,0.8959591,0.2540495,0.014477796,17.718521,1.0295073,0.049383175,48.308247,0.008294497,0.003165313,0.10928867,0.15580244,0.30326223,0.013160342,0.42526898,1.042972,0.1260399,0.035771005,-0.096768714,-0.09934081,1.2339725,0.05329261,1.752208,0.21089813,0.04652413,674.7416,278.6194,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
371,5.0731897,3.8983898,10.278442,112.65315,0.56056315,1.6283513,0.9221942,1.7746688,0.44263676,0.36063758,0.018335192,0.04464209,0.2708103,219.1863,6.8221145,0.54000443,0.10388131,0.0059148115,0.7501835,0.11420128,-0.025321128,17.471846,0.8119003,0.05768633,47.30576,0.003834423,0.0048336117,0.107082695,0.10091735,0.18042451,0.020596081,0.90092695,0.9508154,0.18052717,0.03226567,-0.16127518,0.22173914,0.64360714,0.030907298,0.65252256,0.11392605,0.7995285,356.87567,278.40192,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
372,6.123173,3.8001988,7.850639,283.4671,0.6266432,1.8407654,0.91292804,1.6822925,0.38168618,0.37256262,0.0321077,0.10829435,0.3968288,182.71034,4.388082,0.4204649,0.1338041,0.00045610563,0.77151597,0.22708142,-0.010237665,18.083134,1.0903046,0.07938688,44.182026,0.0058580213,0.00016269065,0.115235336,0.4403222,0.42246047,0.019352835,0.68493557,1.6091641,0.14180265,-0.03881056,-0.10125915,0.077131815,0.8362074,0.012841005,0.8979502,0.13291757,0.4490424,780.65717,278.50998,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
373,6.8686657,2.03181,9.74367,84.97597,0.3942288,2.0976229,0.933396,1.7535758,0.63815504,0.33525535,0.031803694,0.19565104,0.25996476,172.2062,2.3350413,0.29749283,0.0034415524,0.0045922133,0.9654854,0.20335278,0.026933128,18.335983,0.8640755,0.05400152,48.905888,0.0050466796,0.000793178,0.10303209,0.11731029,0.03753238,0.02622175,0.56631285,1.0234985,0.6032884,-0.02708028,-0.21099398,0.10010326,0.74719614,0.0051359446,0.27105707,0.103287056,1.5213939,506.76013,282.5782,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
374,4.6098824,3.628201,8.588336,45.116913,0.8078311,1.0026667,0.9111085,2.136167,0.59522784,0.2671008,0.013996191,0.14106254,0.19857273,234.86559,4.5472136,0.34639695,0.10437889,0.0012752394,0.9269354,0.19546735,0.0596671,17.24301,0.74247456,0.029146237,50.30433,0.006175192,0.00034253634,0.11215071,0.26426488,0.59362984,0.023988444,0.51406735,1.0764371,0.21165249,-0.02291414,0.07683152,-0.09459486,0.8446711,0.015650619,0.2034374,0.09515362,0.32379332,463.22556,275.86407,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
375,5.6766725,4.940615,8.116469,159.65834,0.80178714,1.6450261,0.91248184,1.698778,0.48884547,0.32801205,0.04588513,0.022962881,0.40086728,245.46484,5.1204057,0.3626492,0.09850741,0.0007844046,0.7732659,0.1512801,-0.018945642,17.1985,0.8264733,0.015507932,44.786865,0.002884903,0.003285083,0.11251982,0.15143387,0.10041341,0.026870169,0.6373901,1.0407176,0.14889157,-0.04160589,0.0153670525,-0.0037780327,0.72165775,0.089707,1.234265,0.08560624,3.0616956,351.29916,276.34448,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
376,5.7564883,2.1291506,9.081156,111.34339,0.8140813,0.8283222,0.9133035,1.8935342,0.51192814,0.32596394,0.025509026,0.04225301,0.45110717,252.2564,2.169865,0.37320536,-0.017111886,0.0061645727,1.0242997,0.35230428,0.016455766,18.382828,0.83603656,0.045799512,47.40533,0.00407273,0.003361256,0.11706303,0.09914119,0.2990996,0.01534477,0.8856901,0.99329627,0.68442476,0.015734954,0.13165857,-0.15487978,0.73459584,0.05945476,2.6429815,0.11256286,0.2551176,470.2322,275.3541,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
377,4.34646,2.8643754,9.524323,140.36406,0.5126026,1.0176181,0.8997662,1.5465975,0.35641295,0.36551568,0.027993647,0.022945171,0.16200718,256.1611,4.136593,0.41878325,0.13722831,0.0028031117,0.76836014,0.2728354,0.021553885,18.489658,0.97493833,0.026843589,46.857216,0.0058203423,0.006186592,0.08941305,0.072159044,0.14764264,0.029617188,0.5122149,0.72958213,0.030563453,-0.041602783,-0.05906246,0.08060075,0.9974755,0.012119724,1.8773385,0.096316524,1.1240487,379.78928,281.02863,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
378,5.4332237,2.8781211,8.348245,72.863846,0.863352,1.7655879,0.8763212,1.6558347,0.55822253,0.35676348,0.010156837,0.044913225,0.54664063,103.542,6.6048827,0.398059,0.05658932,0.0032229156,0.8223449,0.37684268,0.044085026,17.753948,0.88450104,0.051144987,44.578606,0.0044783032,0.0035457772,0.101711646,0.256586,0.28119862,0.024739478,0.5010595,0.9854551,0.12115954,-0.013083404,-0.27685422,0.017052744,0.9603097,0.03748809,2.3203032,0.14240834,4.6947904,530.9462,282.17593,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
379,4.8580236,3.0233607,7.2018056,171.17215,0.68857646,1.638507,0.8722471,1.8228828,0.35486537,0.3187556,0.049364522,0.120669864,0.30693924,212.56088,7.4078727,0.5175821,0.19120803,0.0014769047,0.79923844,0.17695852,-0.005750445,18.12093,0.89562285,0.02905858,46.131363,0.0040463014,0.0032730482,0.10343047,0.66855,0.13772441,0.034390103,0.7223171,0.8045104,0.09122196,0.0041629993,0.30402645,0.054710742,1.3619525,0.005391257,6.2129054,0.09968004,1.6474274,500.36404,280.49194,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
380,6.2745476,2.8919358,7.2088547,59.467068,0.6033324,2.20259,0.911014,2.0254686,0.66528046,0.3249195,0.026798943,0.0129153775,0.6053386,249.7885,6.654961,0.5145263,0.116605215,0.0067918664,0.9678888,0.19295596,0.005471328,17.80508,1.0105478,0.045905113,46.212803,0.0048820693,0.0028313703,0.10499438,0.17851676,0.13595244,0.026477423,0.77329284,1.0765285,0.1523954,-0.017051775,-0.05115773,0.041643213,1.0858535,0.045427714,1.2881645,0.1377241,0.49770284,308.0213,278.22012,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
381,5.6274467,3.2495458,8.696363,178.98329,0.59950167,1.0761504,0.89265275,2.0130992,0.33098647,0.3229491,0.029846502,0.22293007,0.23480383,276.03915,8.805078,0.33612084,0.15496212,0.0012317471,1.0608649,0.2594504,-0.01000542,17.577486,0.8830721,0.022403708,50.56578,0.003461309,0.0003833073,0.108295575,0.55690926,0.082927234,0.044036508,0.68759966,0.89373314,0.05644006,-0.017245304,-0.28781033,0.054669768,0.65971076,0.016057177,2.1061478,0.10572124,0.79078174,590.898,283.30295,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
382,5.5541897,2.7788959,6.6689553,51.069714,0.7277942,2.3251808,0.8928636,1.5507004,0.7200501,0.36048597,0.0046356088,0.118481636,0.17777179,302.02734,4.3230352,0.3097459,-0.100360684,0.0036277038,0.9832206,0.20298046,0.09188106,17.62343,0.95673704,0.04734385,43.94937,0.003859663,0.0021349275,0.09659126,0.22041607,0.10738669,0.027139695,0.8863821,1.3526134,0.92182314,0.017052954,-0.20435558,-0.10641082,0.9704107,0.019193951,0.9114853,0.14435603,1.2423304,403.09424,270.15482,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
383,6.13221,3.8041182,8.996448,63.62606,0.70761204,1.5634507,0.9155474,1.4970742,0.7145547,0.25324795,0.040829398,0.08085672,0.22776191,260.32016,5.6674314,0.48243964,0.03864162,0.0070097423,0.7875095,0.16093467,-0.044419322,18.503435,0.9012611,0.04629148,47.634872,0.0064709485,0.0015660359,0.10204578,0.26369002,0.20461719,0.025310177,0.6937169,1.0492519,0.48508838,0.0045437748,-0.00018531154,0.13663,0.6289323,0.062771045,1.4993939,0.19954811,2.4460957,798.22845,276.52466,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
384,4.6808496,4.4634137,10.108425,81.84666,0.70047927,1.3424046,0.9256539,1.9419416,0.43558758,0.31487632,0.02733952,0.032463297,0.3516834,168.01665,7.006851,0.28980038,-0.035344493,0.0014949905,0.7768945,0.14479178,0.043863226,18.063507,0.6581273,0.029589087,54.232975,0.0066076517,0.0011296901,0.117880665,0.1372835,0.25581455,0.019619657,0.25845906,0.539081,0.079387926,-0.0036303843,0.085756995,-0.044123065,0.58564293,0.043667637,2.3555787,0.13114135,0.2758413,149.90764,270.81015,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
385,5.1974926,3.1567986,7.0098014,77.97562,0.7763411,0.817776,0.89879775,1.6253779,0.16440943,0.32131144,0.020654252,0.15446016,0.5045604,156.84494,3.5362122,0.48396426,0.15329398,0.0067057908,0.70814997,0.15809101,0.008556259,17.708717,0.79361343,0.038578656,45.356644,0.008122175,0.004107523,0.12154095,0.29580018,0.5359786,0.012328756,0.7770982,0.9684804,0.33413148,0.010201634,-0.18642,-0.068900175,0.68072784,0.007818981,1.4103348,0.18304239,0.3855531,447.43948,284.0049,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
386,5.708131,2.3268983,6.7845864,112.00273,0.6239478,0.6789908,0.8862682,1.8761287,0.4014578,0.31624284,0.021194492,0.083497465,0.42890376,128.21962,7.129734,0.29734907,0.12157207,0.0030334815,0.95379317,0.2211967,0.04351856,17.778786,0.82771313,0.044063248,49.9706,0.0055863652,0.0016792574,0.10733842,0.20301619,0.2317702,0.026344987,0.82791835,0.99990773,0.37309286,-0.024626395,-0.09406927,0.035969708,0.54316837,0.011548876,1.2254281,0.07608919,1.5273048,398.00626,274.04614,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
387,5.199602,3.124009,9.773052,68.11983,0.7112517,1.7786169,0.9117151,1.7436469,0.61414653,0.31785893,0.0066029425,0.16220416,0.10038666,232.21707,7.218918,0.4548611,-0.024176016,0.005002669,0.61311054,0.24396023,0.011659716,18.566597,1.0113455,0.0703041,46.68602,0.003658085,0.0029347888,0.11975382,0.30491775,0.9975507,0.01768929,0.6333777,1.1123755,0.05551924,-0.005099266,-0.15301764,0.118236616,0.7203639,0.041279152,3.1472826,0.1480562,1.377794,319.20038,279.66907,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
388,5.680903,3.589099,6.6128154,117.34299,0.75894696,0.9302045,0.92890435,1.6078019,0.14346604,0.32809922,0.022575108,0.10492419,0.23932083,195.65175,7.2879276,0.2727451,0.07741954,0.000765227,1.1257607,0.22574456,0.043657895,17.714123,0.7040894,0.046630416,42.028366,0.0021232972,0.0024348292,0.10124805,0.11630887,0.14680114,0.012406935,0.75365525,1.1144756,0.335115,0.021464758,0.0036218425,0.14396793,0.894216,0.04058691,4.3658752,0.17700487,4.50763,567.0177,275.19748,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
389,5.6660314,3.54654,8.067035,257.74112,0.94975734,2.056974,0.9091161,1.5735241,0.4898855,0.3118772,0.018101878,0.19547094,0.35921374,198.55302,3.7139056,0.6101323,0.15079449,0.00464566,1.1613716,0.09303198,-0.017277803,18.484694,0.96407217,0.029695066,46.21329,0.004801685,0.001331573,0.10415084,0.0692374,0.2825714,0.014622093,0.56070215,0.7097588,0.2510113,0.02203308,-0.037965234,-0.071430296,0.9123095,0.03399058,1.8854598,0.1685234,0.30903822,391.12585,271.4879,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
390,5.3133445,3.0544307,9.048819,129.25697,0.567632,1.2505815,0.90428174,2.1383266,0.32412776,0.33394635,0.037931178,0.05271674,0.39386338,91.00985,5.6579843,0.38691103,0.10834009,0.0022521652,0.84757745,0.15040554,0.021299722,18.378202,0.95859534,0.028194973,46.737717,0.0044479533,0.0052494206,0.10190449,0.115618885,0.18469477,0.027892694,0.5631918,1.5828339,0.57421035,-0.008631796,-0.1548291,0.08106036,1.191885,0.10900371,9.239889,0.09988449,1.1746707,549.4969,279.155,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
391,5.163239,3.6259813,5.9849277,166.34415,0.73803085,1.9937531,0.89131945,1.5360909,0.44304737,0.30147836,0.07209305,0.03625348,0.2667339,227.33133,6.728248,0.20713133,0.10178768,0.001069608,1.0312389,0.28045294,0.013958903,17.735048,0.9619972,0.04259108,48.900845,0.0029191275,0.0010904303,0.12428978,0.3535993,0.24980357,0.02945201,0.89425814,1.2092104,0.08616255,0.037766106,0.053269856,0.044130344,1.0454079,0.015814418,1.5754918,0.093448095,0.2632218,857.7398,280.85452,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
392,5.288058,4.091419,7.85481,77.83543,0.5429691,1.4448209,0.90311855,2.0599067,0.1951424,0.4007103,0.024416346,0.13806026,0.56573486,99.33851,7.537178,0.5277195,-0.014799295,0.008431478,0.6452644,0.22804992,-0.031473674,18.078657,0.8309826,0.04313824,51.097984,0.005468165,0.002806269,0.10347838,0.11272185,0.07722504,0.03006382,0.91530204,0.71187323,0.41543877,0.009783921,-0.16371591,0.030620078,0.58886486,0.02698418,0.3638827,0.16014014,0.99410385,509.48175,282.0583,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
