config,T,d_T,CO2,d_CO2,Td,Hgla,Hgis,Hais_smb,Hais,Co_1,Co_2,Co_3,Co_4,Co_5,Cd,Cv,Cs1,Cs2,Cs3,a,Cth_1,Cth_2,Cth_3,ERFx,Eco2
98,1.0304055,0.037452348,400.07986,2.506172,0.12866369,114.37346,73.11576,-11.410494,-3.3981164,2.3453653,1.7860473,2.6068153,2.3800137,2.179724,135.25558,538.2012,53.7705,181.6576,274.5297,0.076437525,0.62903506,2.1910903,16.281748,0.17395727,9.115589
99,1.0701542,0.040934693,399.97125,2.6917782,0.2623699,88.21383,72.82682,-18.222935,23.059301,2.5193903,1.7672268,2.3426943,1.9122162,1.6592201,101.2031,561.78314,64.21985,161.50168,1078.779,0.09224634,0.97928154,5.459752,43.31839,0.52119637,9.610258
100,1.1004217,0.045967434,399.70493,2.4354117,0.10432589,144.62752,59.988487,-24.63267,-9.33886,2.6326566,2.0292,2.936335,2.557844,2.2693372,140.03789,404.4047,181.52664,54.9094,1134.5321,0.18741444,0.87195957,6.6213007,57.862022,0.79841983,9.028057
101,0.9672103,0.040449955,399.75842,2.4605958,0.1576476,78.16823,56.517,-15.496692,7.4872046,2.584724,1.9208806,2.6907196,2.282835,2.0055819,123.22119,517.77277,200.13327,121.663734,483.41217,0.1587,0.17401445,3.3598495,51.37905,-0.21901393,7.900636
102,1.0349295,0.040855154,399.862,2.4664812,0.26825425,117.51803,98.33191,-20.623817,20.424145,2.9874413,2.1145787,2.8374898,2.3301816,2.0271409,123.778824,577.95325,49.573574,47.00113,643.6657,0.222469,4.8813477,17.118752,127.456985,0.16531725,8.695583
103,1.1217703,0.04817949,400.0163,2.3793128,0.41524655,57.67033,104.306946,-19.545303,3.1035979,2.7502847,1.999377,2.7833846,2.414339,2.1561775,132.79678,518.6838,143.72829,742.655,381.16718,0.12856936,0.6995242,5.7281885,50.236595,0.7009808,9.142202
104,1.0682983,0.05641662,400.4127,2.1592605,0.121914126,111.99502,5.4580746,-17.362963,-12.144789,2.49835,1.7930233,2.3837686,1.9064996,1.6327555,99.29359,489.14728,88.85717,343.95062,852.28467,0.10347726,0.17622451,3.1391644,37.967342,0.405052,8.136568
105,1.11488,0.042709608,399.40213,2.5177653,0.21690726,64.225945,76.53242,-27.66651,-57.087543,1.9955639,1.6020801,2.4924269,2.4907355,2.392091,150.04712,488.42072,139.65979,477.5236,931.8849,0.2145412,0.5231147,7.870424,89.65491,0.33469307,8.897738
106,1.1016874,0.042159207,399.60944,2.5234714,0.14894983,53.960743,64.32238,-26.460033,-0.116926685,2.231362,1.7781017,2.7238917,2.477635,2.213026,137.30673,526.29456,61.00885,33.53356,256.79034,0.17712173,0.39176786,5.66265,62.31604,0.3255109,7.827066
107,1.0779359,0.041748874,400.3097,2.6479824,0.37092572,139.08199,73.4267,-15.95089,6.567356,2.502626,1.8556427,2.6102986,2.2866044,2.0518806,126.58357,506.687,82.59018,174.20558,637.02124,0.20243296,1.4529772,11.112104,98.83348,0.23779865,8.639834
108,1.2001938,0.04752643,399.42883,2.7199817,0.35190016,118.586754,59.801952,-23.154781,46.12234,2.5508862,1.8737667,2.6019921,2.2074428,1.9473503,119.6142,419.00873,92.97786,101.45876,51.778137,0.17523353,2.5239449,15.334131,124.30589,-0.445229,8.562183
109,1.1065686,0.048068296,399.87396,2.5075552,0.50191927,79.23806,50.47391,-26.25798,14.20004,2.0445826,1.6168591,2.5383983,2.5737708,2.4980223,156.906,520.2069,74.55622,1105.6627,386.86707,0.18647934,0.8496019,11.878984,126.22461,-0.008671522,11.979319
110,1.1065841,0.06479074,400.2341,2.3476176,0.29831567,60.456444,155.5469,-18.654589,13.430567,2.6100967,1.9136102,2.7422326,2.5003474,2.2978294,142.40947,407.20477,47.39627,388.1817,1217.9961,0.14864612,0.29981732,3.869178,42.958477,0.2100892,8.268448
111,1.1460565,0.03865549,400.08298,2.432067,0.26404276,149.70377,39.21687,-26.561666,-34.691257,2.3612902,1.8435955,2.7856836,2.749335,2.6198647,164.01566,462.32855,121.47262,380.19232,696.0206,0.16323374,1.2941612,8.702778,72.03854,-0.4942914,7.7095766
112,0.92519504,0.037670545,400.11295,2.604557,0.11950227,149.85971,104.16138,-11.740011,-8.331652,2.8963823,2.155064,3.099717,2.8200862,2.5770288,159.69785,428.21494,168.3756,819.74817,726.7393,0.15571657,0.14641306,2.855758,61.023052,-0.2037377,6.8626466
113,1.0620608,0.04229457,399.8647,2.5703363,0.30940023,36.419884,65.06558,-11.841624,3.2159114,2.6988566,1.9772253,2.7994905,2.5030727,2.2590535,139.65959,537.5592,294.56442,189.7909,976.1668,0.12788463,0.6283382,6.252608,57.462757,-0.09466867,7.7237577
114,0.9778553,0.07198152,400.05786,2.3730464,0.1515335,114.16909,7.4055376,-12.731065,23.77504,2.790152,2.0785325,2.8808403,2.394294,2.082748,127.649475,396.8579,310.0125,392.40967,654.2176,0.11608245,0.7362754,5.320144,47.142876,-0.15103753,7.623862
115,1.0793825,0.043418895,399.9746,2.4097939,0.1547645,84.73094,61.883873,-17.121515,40.39098,2.5876935,1.8990695,2.6106536,2.210351,1.9469318,119.52394,399.04834,165.43901,292.58713,701.399,0.14831448,0.4501198,6.6304307,74.2448,2.4973876,7.8480806
116,1.0390288,0.04354592,399.66852,2.5002062,0.3213895,120.980446,90.61212,-25.965525,-46.936756,2.0779672,1.6661497,2.474219,2.2096832,1.975181,122.38527,514.62537,64.5497,58.812366,580.32117,0.09636077,0.6659742,5.5870156,51.39994,1.1524854,8.440498
117,1.0140035,0.04232484,399.90814,2.4112434,0.19868144,119.085304,48.501583,-14.976926,41.06189,2.1947665,1.7009451,2.5820932,2.3450634,2.1033547,130.46204,551.9691,51.512566,71.071304,332.06873,0.10396093,0.67378604,5.2258277,47.710136,-0.39184883,8.177158
118,1.0545925,0.043135215,399.82812,2.7523422,0.1934971,142.51978,105.53114,-14.835095,3.9181895,2.0257678,1.5800613,2.3751953,2.1557803,1.9391887,120.27205,352.92657,44.21049,261.53516,1649.1293,0.19423983,0.39843017,7.420926,104.227905,-0.08921294,8.182063
119,1.0593784,0.038266648,399.9515,2.5058973,0.20507905,63.845284,50.71633,-22.916195,-13.365506,2.7796035,2.0694268,2.9370956,2.5450191,2.2615445,139.38707,470.43652,54.290398,398.07733,708.582,0.21008134,1.1474785,8.928894,76.620224,-0.100179575,9.686655
120,1.1221259,0.048432786,399.58456,2.510129,0.16928127,107.878555,49.54274,-25.058125,-7.1331162,2.3611426,1.7739534,2.5707424,2.2564712,2.0106654,124.150375,554.94434,86.92087,1447.4897,585.6983,0.090302765,0.80984086,4.746363,38.077675,0.21637347,10.553008
121,1.1951816,0.0504516,400.0286,2.4919033,0.388884,31.680593,37.165047,-24.743113,26.964172,2.0594015,1.5710046,2.2704358,2.0370393,1.8479269,114.42478,360.74844,58.558643,522.7914,886.97626,0.17357302,0.4724191,6.7273927,75.02395,0.5149218,8.134827
122,0.97940654,0.035763316,399.8183,2.2632337,0.23243947,75.932045,106.75426,-13.997403,40.248604,2.5306077,2.0077863,3.042584,2.8207886,2.579275,160.44038,548.11237,73.39337,266.36426,486.747,0.08732863,0.31821424,3.5789635,34.536354,0.2314299,8.726774
123,1.1662617,0.02973761,399.94873,2.429398,0.18730053,160.82614,76.90988,-18.061968,-11.077338,2.931892,2.235421,3.2112594,2.8264203,2.5323904,156.34048,733.4384,174.69955,1271.4714,1169.3035,0.12686078,0.5852722,6.317642,61.79136,0.6177723,13.431317
124,0.98115766,0.020656845,400.15613,2.39543,0.15324871,119.15645,79.70833,-26.096401,23.035788,2.1659997,1.7088721,2.675692,2.7039976,2.6224961,164.66895,528.51953,80.41411,917.58887,1346.4501,0.10500437,1.5393145,7.6916656,60.21798,-0.49741682,8.99382
125,0.9799248,0.034085352,400.001,2.5069919,0.13020562,51.58958,53.212696,-14.192526,-3.9340148,2.623598,1.9369711,2.6505892,2.094357,1.7633991,107.213036,544.3031,174.5688,63.783363,644.0332,0.11765411,1.1232708,5.746249,44.954994,-0.08858695,9.215057
126,0.83606565,0.03489294,400.00067,2.47279,0.09953098,123.34684,76.949936,-4.769708,-28.2078,2.5007577,1.917511,2.8031805,2.549562,2.3291447,144.44571,714.98065,351.35666,804.0776,959.91473,0.14808936,0.52013505,6.646384,68.03622,0.29445988,17.3139
127,1.0782002,0.04117129,399.5969,2.5344653,0.103783324,69.32232,111.906654,-10.464478,18.38609,1.8971716,1.5131401,2.3679705,2.4121537,2.3454807,147.48145,565.9182,88.2697,153.89302,1571.7289,0.2317425,2.0029652,13.080213,108.44059,-0.69497555,10.24267
128,1.0964239,0.04097709,399.8093,2.3627083,0.32755166,112.65189,22.57144,-18.552465,-25.769733,2.8152773,1.9522457,2.6069713,2.1420102,1.8648865,113.8718,476.6333,50.241463,74.86063,302.72964,0.19070494,0.21714571,5.2682724,86.09422,0.32727218,7.827736
129,1.1159695,0.0471491,399.9858,2.5129092,0.15331116,102.09389,86.189575,-20.68156,15.667064,2.0536718,1.5694845,2.2176044,1.9534442,1.7530714,108.306175,410.08344,92.65829,221.54878,1104.2867,0.18079092,1.0117064,10.053129,94.278656,0.31096658,7.557625
130,0.93236125,0.033442788,399.86465,2.4425652,0.21956535,128.70465,54.618336,-10.330706,12.140566,3.0385394,2.2923844,3.2993488,2.945338,2.6612017,164.6323,460.78506,121.25569,330.86545,2783.259,0.1988512,0.60229015,9.818284,114.70524,-0.24191375,8.41511
131,1.2016699,0.045646638,399.57452,2.4197853,0.46939635,152.41606,54.839245,-38.21212,-39.376286,2.3829312,1.7812393,2.4351428,1.8605864,1.530472,92.58896,415.22552,77.37813,339.57,1227.4093,0.14086723,1.4405062,6.970578,54.00044,1.4881557,8.138922
132,1.1741167,0.0506861,400.0601,2.4948113,0.4336326,134.94069,102.99347,-30.097187,-8.595548,2.6504912,2.0272255,2.9465282,2.6074376,2.3421655,144.79846,513.10474,132.28696,50.78243,147.93602,0.15679976,0.08844544,1.9174376,43.64176,0.55450785,8.599139
133,0.97856313,0.038554884,399.87302,2.4814005,0.046361327,103.48136,61.413555,-14.234932,-7.60773,2.514616,1.8914675,2.7013469,2.3382797,2.0725596,127.74789,515.1882,187.23567,498.91876,1453.9542,0.25132006,5.564661,19.740915,146.87483,-0.3253516,9.837044
134,1.0229194,0.048388798,399.77274,2.4343283,0.14089707,117.93894,55.092358,-12.179729,-14.735903,2.9369614,2.126672,2.938505,2.4845595,2.1863284,134.21426,594.1527,128.71866,460.40424,512.8677,0.2387348,1.2791965,14.98443,151.28558,0.19456871,10.012833
135,1.1443261,0.044457078,399.97006,2.4713764,0.14012581,158.77525,83.02039,-27.45982,-22.655783,2.346889,1.8139737,2.725638,2.634305,2.488985,155.47768,483.05045,263.27686,292.98425,873.8133,0.274072,1.2719413,12.267603,113.09961,0.3578604,9.711032
136,1.1281338,0.04523907,400.10162,2.5030458,0.25592142,88.61519,51.824024,-14.13516,-36.946182,3.2333324,2.2519665,2.917677,2.315559,1.9876486,120.6251,411.18915,74.39283,330.4857,1049.0066,0.18505274,0.6360008,7.71218,77.97566,0.5145292,7.373072
137,1.1636975,0.06158225,400.16812,2.4778383,0.2947349,128.20572,34.764755,-28.023676,7.5464706,2.508691,1.9103324,2.8523488,2.7438898,2.591061,161.70914,534.9151,105.55753,114.03224,1012.32196,0.15870969,0.31446972,5.211454,57.815193,0.3099655,8.396534
138,0.9739453,0.024037426,399.46722,2.3311398,0.1649305,48.881172,100.35802,-22.645004,-19.998583,2.0644717,1.6149076,2.4058237,2.2087932,2.012804,125.04234,594.50037,254.47954,497.32626,153.00075,0.17871603,0.30986145,5.368552,67.96886,0.23496485,9.087884
139,1.0328119,0.04027728,399.84814,2.4566588,0.10513683,61.15611,53.889244,-18.738384,-27.976532,3.3301017,2.3298597,3.0214086,2.3480744,1.9913937,120.61001,570.50214,222.93523,150.15988,1241.7458,0.26615328,1.6715765,13.623953,118.48423,-0.4970724,7.6777763
140,1.0394554,0.045268077,400.2901,2.5654702,0.06674957,76.37192,35.956787,-26.587276,-5.040332,3.2684524,2.3354287,3.1323254,2.5848556,2.25602,137.82242,461.0628,92.72183,70.671394,604.06024,0.32005206,1.544949,13.185616,116.111916,0.13871758,8.731765
141,1.1392635,0.052155107,400.0395,2.4786408,0.3874176,80.15495,42.952045,-18.618404,-26.560846,2.3415666,1.8084799,2.6718633,2.489124,2.3022861,143.24205,641.161,171.31624,325.65738,875.8334,0.14297047,0.25464603,3.9516397,49.11038,0.4530964,10.05156
142,1.0774012,0.062605515,399.80756,2.5120215,0.10295649,145.12015,37.294044,-22.09325,29.029608,2.1304204,1.6445925,2.3874164,2.093909,1.8631837,115.09995,421.53174,340.58267,53.384266,508.9423,0.28390318,1.8255491,14.84996,132.4882,0.6841923,7.605143
143,1.098629,0.042871498,399.9584,2.4095886,0.21710613,67.54608,45.040474,-35.224083,-11.612964,2.156063,1.6790234,2.475806,2.214508,1.9901956,123.24489,645.8021,315.11908,382.05176,1511.9016,0.15800014,0.3741846,5.008711,52.75408,0.22968633,10.861692
144,1.0257065,0.038683373,399.9293,2.5848956,0.22347756,131.09799,77.10921,-20.13555,36.318474,2.5892901,1.9278663,2.6866992,2.228553,1.9322894,118.38505,583.6763,190.87651,206.14072,100.21391,0.16534737,1.512107,8.95192,71.82688,0.3647603,10.52315
145,1.0791925,0.04542119,400.73053,2.5968,0.24262917,58.370018,49.719257,-25.597738,-14.834608,2.4382958,1.8512695,2.681522,2.427662,2.210523,137.0004,521.4805,43.62385,225.40454,495.86148,0.16556096,2.5590177,11.828276,91.23461,1.2506173,9.708547
146,1.2018197,0.046040244,400.1724,2.4122174,0.1068177,52.950096,74.01303,-25.516245,25.519747,2.1226392,1.6652145,2.521212,2.3041816,2.08474,129.42366,561.41486,62.063927,43.627174,186.41307,0.09440632,0.16552296,2.373135,26.083263,0.33770174,9.328515
147,0.9455239,0.033093717,400.07544,2.34653,0.13385391,102.427956,57.99215,-9.381298,14.293668,1.9841648,1.5284947,2.164482,1.8142564,1.5757405,96.681595,472.47787,123.72892,154.24393,2759.545,0.10224843,0.77351344,5.394958,45.356567,-0.17075205,9.418354
148,1.1175295,0.042177767,399.86508,2.424359,0.6440831,99.435036,64.87999,-27.827389,16.781784,3.4147117,2.2600498,2.8273733,2.169128,1.8366969,110.637695,643.62634,22.915115,1593.2412,498.5292,0.38134575,1.2722559,19.488749,225.94116,0.12196889,8.505947
149,1.0184203,0.038683664,400.63654,2.4858546,0.45463377,99.80218,74.87102,-12.013417,-2.5361905,2.261573,1.6895946,2.341553,1.9674774,1.7227681,105.68178,325.7631,39.105644,91.19848,190.98367,0.14591645,0.3348246,3.4792523,32.37826,-0.09675515,7.2384744
150,0.7984383,0.033083368,400.0883,2.4729218,0.02789861,70.38149,66.99655,-5.8776813,7.0303116,2.1736126,1.7093529,2.6363995,2.674918,2.595667,162.9331,423.69946,73.653114,376.92535,673.0216,0.0768622,1.2119029,4.527882,33.826286,-0.13099685,9.234578
151,0.92831516,0.039961092,400.17175,2.3655045,0.2808939,100.09934,24.702065,-15.401095,-9.319459,2.3984952,1.8611813,2.7763937,2.5588975,2.3402247,145.42894,516.94116,178.44984,421.9178,262.27432,0.05974574,0.7559361,3.1540332,24.090153,0.5406328,8.884555
152,1.1185654,0.036132835,399.9884,2.4845295,0.17050155,83.79407,88.19844,-20.556217,-20.503117,2.620883,1.9958214,2.9505856,2.6552396,2.394801,148.3256,459.4685,85.36276,42.023785,232.26665,0.15670517,1.6116688,8.986029,71.77248,-0.3803665,9.430097
153,1.1663011,0.045057725,399.11115,2.4602976,0.23037991,89.88173,98.49049,-18.693243,-0.13988078,2.29044,1.7668368,2.5678139,2.0781999,1.7210505,104.984436,531.4904,227.6126,996.94446,1214.0394,0.2904397,4.0182543,18.679646,144.06148,0.4757886,11.872828
154,1.2106216,0.03659582,399.98608,2.4968846,0.36837584,133.0969,93.75676,-18.848932,44.451164,2.8019316,2.104674,2.9714236,2.5375676,2.2383049,137.74019,386.20044,164.97139,1081.2878,403.62833,0.27853626,0.41968417,6.8933573,98.65666,0.29102618,7.559516
155,1.1687391,0.04136557,398.87827,2.3917763,0.3831323,120.26023,60.64876,-12.2168255,23.8024,2.8338013,2.1309872,3.0293117,2.6166475,2.321375,143.02754,539.99054,106.851456,223.4418,1145.4232,0.11036317,0.86847126,6.3210497,53.789112,-0.15283743,9.909428
156,1.0837309,0.04085247,399.88812,2.4368365,0.2107915,129.06665,20.256489,-13.286122,27.504013,2.4934225,1.9271435,2.8326938,2.5372052,2.2818894,141.315,451.47388,67.96388,57.974182,513.35486,0.1202029,0.8191619,6.874662,60.11854,0.11101947,8.003886
157,1.1713355,0.045056805,400.8298,2.7140675,0.23813383,148.18655,117.211914,-25.300762,-40.65048,2.7329936,2.0471542,2.9851177,2.6511595,2.3724027,146.58896,539.93256,34.791454,82.34741,158.89426,0.08824958,0.29711702,3.848703,39.686897,0.4506207,11.019221
158,1.0417074,0.040826656,398.88998,2.3629878,0.1750826,140.41893,86.46457,-25.32351,-27.606815,2.3337739,1.7781862,2.541925,2.180224,1.9188045,118.19347,621.0534,25.319286,118.08738,1729.7288,0.229722,0.4533763,6.105175,65.026344,0.8512291,9.675298
159,1.1267679,0.019943621,399.945,2.4635072,0.13207588,77.34107,112.36288,-20.311222,1.4379258,2.717308,1.9304342,2.6066751,2.1893344,1.9264834,117.90969,446.986,150.75685,58.98353,854.2635,0.2165176,1.7214811,9.49412,77.89496,-0.19624808,8.733787
160,1.2599963,0.049183268,400.0985,2.5146468,0.44361663,72.42777,118.42113,-33.50521,-3.0708873,2.5892847,2.0300956,3.1087394,3.0614665,2.9339747,183.75192,502.35907,83.55333,144.589,195.30586,0.18620647,1.3148817,13.752744,132.93907,0.19375956,8.148848
161,1.1318928,0.043530274,399.8523,2.4613187,0.1554159,73.579445,92.84656,-26.93187,-41.367992,2.8323898,1.9816757,2.5974452,2.0485783,1.7485145,106.037674,509.68018,39.59492,431.32275,1858.7416,0.19795272,0.9915377,8.350158,73.41223,0.8906952,7.881289
162,1.0459852,0.04534884,400.4551,2.3792906,0.07929778,90.659035,29.738916,-12.687197,-33.81505,2.1031156,1.7252452,2.634357,2.4654305,2.270298,141.59006,494.0901,102.29674,142.02051,632.6066,0.25474542,0.33638278,5.4628296,79.52697,0.12097867,7.151284
163,1.0622089,0.047019605,399.99323,2.4060097,0.15092692,110.322914,100.0449,-21.044003,24.65054,3.0213144,2.2487748,3.1485627,2.7152295,2.4106526,148.25314,426.92212,32.4963,8.944368,54.21889,0.04933953,0.45340386,2.085851,16.069687,-0.12265471,8.031342
164,1.1738492,0.043817747,399.87354,2.4506629,0.24719405,111.27095,67.78729,-22.304823,-9.448083,2.061935,1.6564634,2.6578434,2.7881162,2.777491,175.06262,546.51306,98.87655,433.34692,349.59058,0.1860228,2.2852497,9.399548,71.214455,0.27002352,8.977793
165,0.9139346,0.034991477,400.14682,2.502872,0.14698574,12.759559,23.825623,-11.924833,17.482693,2.1608882,1.6796715,2.5284202,2.3767972,2.202211,137.15291,576.96423,89.857574,36.826508,60.5857,0.1915628,0.82554233,7.474457,66.09312,-0.08868961,10.213338
166,1.0967386,0.027673721,399.1919,2.5504413,0.11898818,115.88066,44.649532,-23.263346,18.981176,2.0908408,1.647049,2.3807023,2.1227727,1.9127567,118.45957,402.09332,180.20772,210.1578,295.98807,0.14827487,0.8705722,5.3606415,45.283936,-0.19414692,7.8895965
167,1.21985,0.045032293,399.24817,2.3973308,0.5745424,96.77736,77.01341,-31.238302,-13.473538,1.8981025,1.5191834,2.261972,1.9926084,1.7617109,108.9792,459.7392,85.74722,412.36084,1353.0693,0.2907019,1.0146686,11.518041,115.26227,1.0899864,7.792493
168,1.1476305,0.055530645,400.13162,2.8403633,0.2703604,35.145924,114.9964,-18.66557,13.268972,2.2225184,1.8146,2.80407,2.6035562,2.364148,147.1956,410.42432,80.96936,200.7079,529.83624,0.15782525,1.5155696,9.063461,73.76864,0.083324865,8.778384
169,1.143707,0.04834663,399.85986,2.6976714,0.08438228,54.1538,59.762768,-24.634413,-26.502705,1.6916052,1.3597279,2.1259284,2.0481377,1.9089663,119.292404,671.35114,147.9371,73.86224,1307.2888,0.3619149,6.86942,29.58016,225.59988,0.4193735,10.948533
170,0.89337647,0.013624524,399.96,2.526832,0.14896531,111.966576,65.73677,-9.357981,9.219601,3.2714782,2.227014,2.8671358,2.2642024,1.9390835,117.37251,557.8244,93.933716,1110.8806,1936.1174,0.07537331,0.3023815,3.5221653,34.64641,-0.391263,10.5238285
171,1.0458603,0.04788517,400.0001,2.5838447,0.1344058,122.30381,70.77535,-20.349575,-16.203232,2.5067673,1.9498657,2.980924,2.9010046,2.7505975,171.94792,350.42633,151.18661,177.19778,74.16207,0.16791315,0.9161598,8.237553,75.84538,1.1792196,8.925878
172,1.1316841,0.039811593,400.04462,2.4438024,0.14704165,85.736046,103.89989,-14.802576,-22.102266,2.3568683,1.7909927,2.5872035,2.3249886,2.1106486,130.72849,504.67773,488.3327,341.47855,836.8374,0.20379984,1.2856226,9.936702,86.2419,-0.11662519,8.726044
173,1.11063,0.041059636,399.45486,2.490585,0.25330478,77.25185,88.52986,-21.62797,-72.85756,2.118648,1.6652539,2.4755692,2.140433,1.8624086,114.845726,477.37628,119.23423,383.1591,1869.0378,0.12842438,0.5524516,5.4798675,55.004913,0.2330709,10.019325
174,1.108955,0.039653506,399.86166,2.5915577,0.18900979,101.01032,54.729767,-34.12498,-41.24997,2.4076915,1.8519952,2.700633,2.3268402,2.041494,125.806725,673.6809,150.91829,191.60674,861.965,0.2972242,3.1250854,17.980938,143.65053,0.042441607,11.374727
175,0.9384756,0.03149455,400.10703,2.4697506,0.11892309,140.10228,57.11953,-22.35024,-1.4485943,2.2429662,1.7369267,2.5916462,2.5024598,2.3621242,147.53223,572.0423,82.65764,185.88013,499.2269,0.152343,0.09099056,1.9400575,66.03523,-0.015609908,9.109297
176,1.010818,0.04574912,401.38406,2.5184064,0.10876238,75.25048,43.10127,-12.200862,-4.4058294,3.0629437,2.186043,2.923885,2.3501515,2.0175416,122.926926,421.1259,102.2151,580.85895,752.60956,0.072246194,0.85112983,4.0822544,31.681019,0.41711134,9.493733
177,1.0580547,0.044982243,400.40472,2.5866544,0.22474766,153.62021,65.34442,-18.929152,-37.155323,2.0644395,1.5506903,2.353395,2.3927677,2.3171945,145.31752,552.4775,74.00486,525.6502,1601.0261,0.2003706,1.240937,12.53277,111.38019,1.1091131,8.984881
