config,T,d_T,CO2,d_CO2,Td,Hgla,Hgis,Hais_smb,Hais,Co_1,Co_2,Co_3,Co_4,Co_5,Cd,Cv,Cs1,Cs2,Cs3,a,Cth_1,Cth_2,Cth_3,ERFx,Eco2
96,1.0419557,0.043204244,399.7558,2.4781518,0.36988854,46.088726,96.74347,-16.496506,33.872467,1.9852164,1.4621105,2.1046448,1.8306751,1.6230822,100.07505,523.51746,165.0423,174.03891,733.984,0.28251868,1.9438922,11.146841,89.35669,0.60847825,9.9404335
97,1.0411249,0.040731013,399.96588,2.4771056,0.104258224,59.471092,104.75858,-16.752878,36.512085,2.2963312,1.8707441,3.059671,3.166048,3.0944552,194.77075,505.0971,61.989403,316.74332,360.00626,0.20894742,0.77396923,10.649731,114.324585,0.52871084,9.485323
98,1.3354021,0.038069736,399.92822,2.5295014,0.14699337,105.39561,78.46116,-14.814909,21.778645,2.2643402,1.7746718,2.6383061,2.3114057,2.0330262,125.56686,516.2516,99.19805,138.08694,700.8681,0.21419415,3.61469,15.106176,115.12052,0.98444784,9.958192
99,1.0827656,0.039512206,399.9185,2.4973693,0.12305556,72.89088,48.63219,-11.912054,19.462484,2.6385968,1.9928766,2.811827,2.396097,2.108588,129.64883,467.0135,352.98648,144.40794,858.7294,0.17921509,0.6227877,8.214544,86.95648,0.46803832,9.229218
100,1.0171837,0.036839105,399.86957,2.448112,0.09664808,87.11711,68.17606,-13.068454,29.696686,2.7802956,2.1404364,3.1315455,2.9023967,2.666389,165.76208,488.99258,195.13809,1277.0652,78.04455,0.15392368,1.7444677,10.294928,82.49244,-0.08147378,10.751364
101,1.1208141,0.013221356,399.84796,2.4465432,0.17271493,70.90541,90.46056,-20.598513,-0.47576866,3.0206156,2.3157248,3.4258163,3.1324244,2.8643794,177.79005,497.33432,321.51358,38.34566,870.1085,0.22404435,1.6715235,11.14928,93.90242,1.2328341,10.412819
102,1.0888393,0.041933764,399.98825,2.4685028,0.20057726,50.55242,106.55924,-12.759701,9.015116,2.420663,1.8946493,2.894582,2.6643388,2.41104,149.73822,557.8358,97.11543,333.36035,862.54266,0.09833393,0.15198322,2.7930858,40.138836,0.9077975,10.253282
103,1.1377165,0.04288224,399.89053,2.4843414,0.3673519,75.352455,62.899803,-22.585335,51.287376,2.2072656,1.7476753,2.7596714,2.85701,2.8153605,177.102,584.8085,200.13562,309.67972,727.6653,0.11137438,0.037985127,0.8620024,26.541138,0.62114286,8.84416
104,1.0468299,0.058249317,399.87338,2.4705005,0.1671477,42.43647,89.28414,-14.826975,37.635796,2.2915616,1.7625816,2.5233126,2.0191011,1.6715158,101.917336,463.5799,159.1962,71.50169,958.9578,0.11411574,0.41663986,3.3923087,30.058111,1.5199232,9.335002
105,1.1880667,0.054842543,399.90576,2.4717014,0.2093549,94.82155,124.25963,-21.790983,37.748383,1.6953669,1.3924159,2.2094028,2.1667721,2.030451,127.17405,452.35165,103.55434,742.3031,498.84326,0.14534101,0.44243804,6.527739,73.87133,0.3571027,9.534436
106,1.1184403,0.047600847,400.0044,2.4845443,0.18729313,124.45376,67.56779,-9.097429,32.21714,2.8571084,2.048544,2.73953,2.1901455,1.8769125,114.16614,585.8546,126.45486,75.22284,805.02875,0.022212248,0.08124591,0.9878316,10.043108,0.4401362,10.029399
107,1.1152856,0.0454927,400.04794,2.4667556,0.45226985,78.346405,143.05595,-11.076994,-2.1051168,2.505724,1.9156964,2.6749177,2.225719,1.9338055,118.513466,460.55908,104.30653,397.41528,740.6813,0.28203154,0.2101861,4.333785,75.54629,1.2001896,9.217376
108,1.1412694,0.016396513,399.8564,2.4722245,0.30206648,93.65728,79.7221,-15.060239,39.958637,2.1855164,1.7179794,2.5938156,2.3637948,2.1273932,132.03012,538.20483,355.3026,231.08786,578.7047,0.09091719,0.4153219,4.5287533,43.985275,0.8653711,10.338453
109,1.1447302,0.05166725,400.01227,2.478164,0.31332803,98.50441,77.57023,-23.639135,21.342678,2.1711168,1.6654066,2.499771,2.2613769,2.0323737,125.93618,629.4295,245.83292,231.09834,471.1732,0.1926656,0.5416162,6.340293,61.70946,0.9419616,12.078676
110,1.0982313,0.039640926,399.92935,2.535652,0.08661681,64.45627,106.8019,-14.946709,41.47447,2.476255,1.8690767,2.7104228,2.4606605,2.2434673,139.09718,472.26373,203.81163,303.83026,399.327,0.0063823513,0.024251413,0.22337933,2.0358186,0.5409743,10.855059
111,1.0856411,0.039616764,399.8904,2.4233932,0.17158358,25.075642,113.09281,-12.662965,55.158276,2.5773995,2.0646708,3.2072377,3.169252,3.0278354,189.81686,576.3268,85.024765,298.37378,532.81067,0.15980914,1.8299814,7.399272,55.858208,-0.07109745,9.836977
112,1.1329235,0.04022274,399.86075,2.4773624,0.15987542,75.34299,84.10449,-10.790075,25.264923,2.033732,1.5929053,2.3664439,2.1263509,1.9118397,118.47937,629.79004,261.69498,80.29841,659.1667,0.105140366,0.54729587,4.4442196,38.747902,0.9484097,10.556644
113,1.0413182,0.045422465,399.89456,2.4736636,0.13780038,94.61745,48.066853,-11.214174,0.6346956,2.932693,2.1942444,3.1020277,2.644413,2.3285003,143.14809,473.9501,219.84521,98.60121,797.2071,0.103063144,1.3149837,7.3863106,59.229877,0.68300384,9.452084
114,1.0520172,0.038269103,399.92657,2.481548,0.18769369,33.974285,126.76903,-14.271362,29.296366,2.5636582,1.9595524,2.8687243,2.612617,2.3810453,147.71866,438.39532,252.54684,199.92564,101.089554,0.14475206,1.4093087,7.8516054,62.30177,0.058686458,8.976494
115,1.0657085,0.037180193,399.93286,2.4708705,0.10187689,120.66355,129.45291,-13.112633,37.483734,2.6325927,2.0259466,2.9883256,2.7538836,2.5276513,157.05211,559.6582,43.425003,350.8859,1340.9264,0.15080148,0.38523746,4.2885604,41.573944,0.1248254,10.2469845
116,1.0183558,0.009270161,399.90353,2.4782887,0.07515633,64.60696,109.00789,-11.700353,42.542194,1.8340495,1.4761227,2.3657224,2.456399,2.4198895,152.28743,514.62634,115.37392,458.17407,630.84814,0.2127295,1.5626277,12.251133,109.44612,-0.3641294,9.73604
117,1.1364143,0.03547738,399.94684,2.4794574,0.19025648,65.95327,101.56209,-14.953712,14.713099,1.3935099,1.1959056,2.0172997,2.2584615,2.338801,148.42342,557.93115,129.34116,1145.6302,637.9785,0.22663048,2.5827775,16.177525,132.61592,1.2668555,10.491568
118,1.0792869,0.047505636,399.91913,2.4884953,0.13689563,64.12262,60.930412,-10.545374,-2.252701,2.18784,1.7286661,2.68784,2.6507077,2.5250306,158.09825,554.12024,36.461327,336.11676,520.67175,0.14817008,0.8193509,7.931488,72.87427,0.7716061,10.904347
119,1.0886236,0.03975894,399.86414,2.4671133,0.22676115,39.78253,103.10704,-13.910744,22.371073,2.4411597,1.866712,2.6992426,2.3414526,2.0712154,127.67505,551.1654,186.72823,283.33728,364.038,0.2346602,1.3079116,12.083202,109.172874,0.47819185,8.978396
120,1.0912588,0.023375465,399.956,2.461244,0.057044245,110.12528,70.97215,-10.025642,13.133792,2.0680022,1.6249208,2.4387736,2.1423018,1.8751564,115.77145,438.10034,102.51394,310.96906,465.91815,0.102834284,0.40788645,5.46894,57.1097,-0.45598698,9.059687
121,1.1008775,0.042527847,399.9385,2.4796357,0.29476967,54.952618,76.90883,-12.6750345,43.415188,2.624707,2.003838,2.986949,2.8516495,2.674489,166.7821,522.3119,327.15482,88.70646,726.10583,0.20998602,0.6115494,7.8152437,81.80652,0.89794445,10.269545
122,1.075162,0.04296698,399.93115,2.5384545,0.2537257,81.61456,103.34917,-15.8620205,41.451153,2.3031776,1.7580669,2.6073728,2.4645035,2.2944257,142.92331,546.1409,281.26978,222.05579,671.33,0.07829317,0.46707883,4.6229763,42.72355,0.1525176,9.992457
123,1.0982015,0.042768806,400.0634,2.496603,0.11292932,61.60482,91.357765,-12.573807,31.880573,2.478593,1.8806417,2.819888,2.7661986,2.6378906,164.8911,594.87726,112.185425,45.8888,507.0499,0.14874826,1.4829973,10.849959,91.58713,0.39280212,10.243959
124,1.1877258,0.043175302,399.98352,2.4181335,0.20995808,122.30442,71.246254,-17.588068,28.459652,2.6220655,1.9925411,2.9192348,2.5972004,2.3340187,144.34412,489.479,96.565445,643.52075,396.43024,0.21280387,3.0595937,15.860333,124.65581,0.14806052,10.663954
125,1.0978218,0.042344462,399.9513,2.4106731,0.12634173,21.37524,122.94371,-11.915962,8.762797,2.0782542,1.5480288,2.259929,2.0626004,1.8876238,117.047104,528.59656,148.5102,335.08636,616.1237,0.20511556,0.70942533,7.43108,70.23592,0.75352013,9.660589
126,1.067755,0.039765958,400.00058,2.473863,0.20547318,64.39863,42.26953,-10.900579,4.7444773,2.242324,1.6860456,2.4310622,2.1973586,1.9951473,123.6263,593.62177,80.91606,381.44135,502.48242,0.13459902,0.35858315,4.511052,46.904762,0.41591159,10.257842
127,1.0576372,0.039862376,399.8743,2.4709353,0.24393427,88.320946,98.31707,-14.484584,31.65739,2.4450827,1.8699925,2.7873697,2.6383479,2.462418,153.43204,513.3331,34.753826,1368.4539,1153.7097,0.117684364,0.50040025,4.8261714,43.983772,0.9878088,10.797795
128,1.0728848,0.043175235,399.97818,2.466237,0.1765329,47.145718,131.18192,-9.440928,-6.8710413,2.0149376,1.5651722,2.335865,2.044352,1.787481,110.31545,537.2764,125.34477,334.96814,569.7582,0.14673692,0.87210023,8.035711,72.22406,0.6609313,10.101973
129,1.2364423,0.048204992,399.9576,2.4881635,0.37763596,45.27655,37.828175,-18.870703,49.412346,2.423792,1.823245,2.6110125,2.2752872,2.0268235,125.01052,565.6863,190.80563,165.45644,797.81775,0.27484432,2.1733484,15.131848,126.65177,0.42744875,9.831808
130,1.1484947,0.04269916,399.91553,2.4666076,0.26525182,54.472546,110.11532,-14.372478,13.28817,2.6938138,2.0875971,3.02451,2.5052352,2.1259959,130.1709,601.36896,55.73458,868.4513,313.0076,0.26919052,1.3807633,11.6300335,102.752426,0.74795455,10.380559
131,1.012811,0.04033153,399.83698,2.4196656,0.20333605,100.10939,68.537544,-13.0776825,46.345848,2.0287042,1.6437619,2.6076634,2.5248632,2.3314207,145.65271,571.1912,68.705795,422.26215,580.9978,0.11350794,1.2519785,5.4074173,41.123474,0.7622334,10.567728
132,1.0029116,0.033163734,399.8325,2.4526029,0.22512026,82.49394,112.9301,-15.3585205,13.970156,2.6074796,1.8830478,2.521832,1.9584014,1.6452004,99.77022,604.5879,41.500366,477.20645,685.48047,0.10766313,0.362814,4.8559256,51.39922,0.50597346,9.837259
133,1.1128589,0.00942875,400.00378,2.4730792,0.16819327,73.352974,49.958378,-17.137608,45.14112,2.8400006,2.0974092,2.884576,2.4263093,2.132491,130.8422,531.89276,353.95187,280.638,558.37585,0.29927272,3.744964,19.5615,157.09671,-0.14962903,9.649551
134,1.1092461,0.043793,399.86713,2.4736016,0.4259061,72.98053,92.9064,-10.839826,15.935171,2.9117317,2.1760151,3.083713,2.6449082,2.3356156,143.6839,546.98926,383.25266,310.56534,561.6178,0.10129497,0.29746553,4.413995,48.85926,1.3125082,8.705621
135,1.0452702,0.039199732,399.84064,2.3835278,0.20758641,58.07055,62.93689,-12.227712,60.17165,2.5327613,1.8707787,2.7016757,2.5048573,2.3126078,143.6202,549.02637,156.11919,644.83514,221.84164,0.038106833,0.43160325,2.184056,17.008724,0.33280247,9.904172
136,1.0774443,0.04347509,399.88654,2.4847596,0.17435601,98.22925,109.11458,-24.567806,15.057289,2.6751666,2.124059,3.2502017,3.0763774,2.8496175,177.72467,603.1188,58.90792,465.97577,850.33234,0.1406504,0.32556868,5.1312327,61.873047,0.75245523,11.19575
137,1.1123103,0.046259325,400.2127,2.4990468,0.09278955,76.99184,75.4478,-21.661423,29.585476,1.9790766,1.6085371,2.5515234,2.641922,2.6121304,164.6929,591.41797,69.24732,133.96648,604.82574,0.16958281,0.3131077,6.103984,85.868706,0.35346293,9.184603
138,1.0904965,0.04151032,399.90814,2.473121,0.26804465,70.14378,61.26366,-9.861139,8.4696865,2.3089967,1.7202317,2.4108176,1.9896008,1.7150301,105.004776,465.0078,294.9489,172.03307,925.9883,0.16835102,0.6644028,8.00815,80.12401,0.40055317,9.921203
139,0.9462967,0.070952356,399.75543,2.4355533,0.1314579,115.15291,70.14625,-10.840452,40.48355,2.5321562,1.9492359,2.928987,2.7984169,2.620525,163.45078,490.74188,95.29558,306.3753,302.38995,0.13822012,1.6411222,8.478719,67.67092,0.21930416,9.597923
140,1.1261439,0.046513595,400.01553,2.4805107,0.32066157,72.7614,78.03992,-19.444662,28.699635,2.5433755,1.9370711,2.8268604,2.5698676,2.3516233,145.84753,511.0262,97.56191,534.53564,883.11426,0.10188492,0.60565054,5.979604,55.61145,0.7865282,9.532855
141,1.0439104,0.038269438,399.6773,2.4761302,0.26085317,73.17298,57.082165,-16.447624,43.605247,2.5730278,2.0856814,3.2860603,3.2027137,2.9958305,187.46967,490.8951,48.14028,331.71967,871.88025,0.04122584,0.5737036,2.653237,20.491522,0.29389396,10.461768
142,1.0640228,0.0385622,399.90234,2.5219693,0.12317715,73.65665,97.52745,-10.728001,28.436543,2.2840514,1.7795013,2.719757,2.6120708,2.4525402,153.11292,467.90942,64.03792,733.5088,291.29977,0.19054039,0.47004375,6.069071,62.79231,0.37400433,10.811232
143,0.9777091,0.03578514,399.67554,2.6774132,0.11620641,72.99495,111.19774,-10.775667,30.847284,2.4946795,1.927681,2.8725379,2.6774237,2.4725595,153.84277,580.50977,80.27589,794.3315,812.9863,0.19185424,2.700527,14.041333,109.88682,0.2813958,12.553194
144,1.1389545,0.037080128,399.94833,2.4731414,0.120213844,59.02055,51.96598,-15.530966,41.412205,2.821649,2.1158614,3.0939727,2.8872273,2.6827025,166.8063,557.42316,116.21466,406.74774,810.7842,0.15886673,2.107503,10.788709,85.322205,0.39893737,10.200997
145,0.98481286,0.036325824,400.05792,2.476994,0.11083275,95.26216,118.215866,-8.926666,18.874615,2.6967685,2.0854626,3.0557013,2.8297467,2.6093383,162.21555,469.7841,118.52516,708.4676,274.53604,0.15872718,0.6029005,8.310325,89.818565,0.7881093,8.716364
146,1.159095,0.046541326,399.9987,2.4785964,0.1884099,62.1479,105.99806,-20.218786,15.602527,2.157864,1.7237698,2.6524825,2.5064635,2.317511,144.52371,578.9049,126.25702,166.0922,205.07439,0.19887696,0.8784647,8.513841,78.29984,0.8569809,10.287931
147,1.0536479,0.038673274,399.79108,2.4565117,0.13891964,64.40413,126.199295,-9.810685,-1.3669183,1.9074237,1.5594842,2.5462573,2.6747909,2.6425245,166.60141,510.86847,63.26487,327.6485,536.4938,0.35612386,0.8519162,12.750219,155.50453,0.30451077,10.275106
148,1.2684205,0.030882087,399.83405,2.4610176,0.36260015,61.02514,75.14212,-20.538939,27.655788,1.9434702,1.595278,2.572888,2.6045294,2.510058,157.73967,483.97382,64.40972,371.60858,902.44073,0.1546988,0.82195723,8.429063,88.08608,-0.10609062,9.345129
149,1.1177114,0.04389591,399.91675,2.4648795,0.115062915,80.4438,101.695,-15.805667,26.600473,2.7321076,2.0755968,3.0397017,2.7910008,2.5607986,158.98286,494.5688,173.08028,403.35516,536.61884,0.19973178,0.7545302,8.662748,84.97434,-0.0241369,10.883819
150,1.1634008,0.035766017,399.8336,2.478341,0.27758333,108.981995,69.60454,-25.671057,53.282265,1.8579977,1.5373269,2.5838952,2.7878308,2.7879026,176.03,478.51605,280.6133,148.26155,525.4636,0.20758513,0.57879454,6.6434546,69.01405,0.31701082,10.064592
151,1.0324798,0.040380664,399.80032,2.4632602,0.1834848,38.257973,121.29136,-14.395966,34.65667,2.0643356,1.6458902,2.55538,2.491811,2.3408659,146.40213,566.8378,94.46352,68.99288,1453.655,0.19742474,1.1472412,9.13726,78.61519,1.0454379,9.566996
152,1.0556594,0.039898753,399.81772,2.4415998,0.1355041,78.10381,110.10655,-12.97706,37.341675,2.01607,1.6061186,2.4664686,2.237371,1.9865624,123.18689,503.369,110.828026,138.90146,598.28217,0.25408915,3.574176,16.722078,128.68602,0.6237092,9.2495985
153,1.2425082,0.052061178,399.82382,2.4123483,0.29222202,93.71777,58.73821,-23.676186,39.075317,2.47876,1.8980932,2.818557,2.5136266,2.2442918,138.85814,565.0043,55.00663,186.82321,593.4131,0.19307268,0.656814,9.924658,116.6497,0.98258334,9.458123
154,1.0970585,0.03969326,400.01056,2.4896626,0.16813529,69.838844,103.44741,-13.8229265,7.25448,2.0078797,1.5823624,2.4207292,2.3593113,2.2395546,140.0904,481.79303,64.39186,589.65515,256.6852,0.13444886,1.6102476,7.650164,59.098427,0.29904228,10.118568
155,1.1611946,0.063341945,400.03607,2.4734101,0.24092202,94.67847,52.4553,-15.196814,25.510834,2.4451118,1.9125025,2.8484979,2.6515205,2.44795,152.32156,530.0173,73.912895,100.676926,1215.7015,0.20187564,0.16577761,3.284614,72.202255,0.6237504,9.696718
156,1.0664877,0.042856835,399.925,2.3597035,0.1172029,45.21202,50.807617,-17.97237,27.662014,2.1286547,1.6584556,2.4780653,2.3252194,2.160539,134.56729,487.75488,118.59269,196.65886,486.13013,0.05339712,0.4147872,2.707456,22.327574,1.4602032,8.968748
157,1.0774739,0.05330355,400.02475,2.4966905,0.06690128,76.65129,98.3625,-12.746902,28.891567,2.7325041,2.0511537,2.890997,2.3708682,2.0262945,123.90572,532.7269,61.587536,150.59215,757.6301,0.061556924,0.89372337,3.885797,29.86799,0.8575988,9.972196
158,1.097432,0.055194855,399.88925,2.4691753,0.47982866,89.88535,101.670876,-9.905594,8.780459,3.2419167,2.3153243,3.1197736,2.5173452,2.1656346,131.9791,680.1876,60.71623,160.72417,864.0807,0.07218539,0.066176124,1.3683875,29.265284,0.6236027,10.471029
159,1.1156846,0.03915114,399.96518,2.4761207,0.16404723,47.30942,87.78735,-21.027416,21.250576,2.1920958,1.6804552,2.4820094,2.282187,2.0925336,129.97273,460.28427,25.421116,673.78094,278.00146,0.2204128,1.5027564,9.124243,73.93802,0.8419344,9.960871
160,1.061299,0.046141297,399.77823,2.4639955,0.10270606,120.764915,59.922005,-11.779276,19.558779,3.0691044,2.19768,2.9798954,2.4009929,2.058918,125.55122,581.4603,120.52428,195.41388,541.19604,0.11914418,0.5480067,3.6381562,30.035192,0.09235735,10.605663
161,1.0664003,0.03959439,399.925,2.4795978,0.090290114,77.84205,76.34906,-17.40936,56.14193,2.4129326,1.9069197,2.950929,2.8804264,2.7300613,170.7986,508.53622,92.93028,158.002,688.38556,0.18805812,2.3368344,8.471861,63.13457,-0.18150318,10.266279
162,1.0520213,0.0431392,399.87698,2.449342,0.26889294,117.531235,66.14311,-9.732437,34.867695,2.2770727,1.7810533,2.7350285,2.5647306,2.3524308,146.43216,499.40756,138.68619,295.1186,1028.4817,0.10914955,1.0943568,7.1301827,58.429405,0.4934165,10.658771
163,1.1390918,0.041145496,400.07733,2.4601374,0.14636439,73.45306,52.1284,-13.735807,46.70423,1.9619102,1.5264248,2.350652,2.3019063,2.1856136,136.66916,496.27362,55.230873,346.61053,624.71814,0.2164176,0.7477014,11.236528,131.18527,0.84579146,9.090699
164,1.0922945,0.042406242,399.91385,2.488669,0.12879677,57.147514,132.4863,-18.56803,7.8675246,2.8380356,2.1071553,2.9284992,2.3838449,2.0409188,124.664955,508.67267,35.14983,423.5109,624.50275,0.16729994,0.24094692,4.3238397,56.74397,0.8590802,9.5203905
165,1.0745195,0.04187254,399.87805,2.4692247,0.13758048,98.8775,71.53104,-13.936174,35.57794,2.4431145,1.9403288,2.9508405,2.7421458,2.5082731,156.09338,583.18726,64.09142,520.4383,167.33302,0.157331,0.12995917,2.6620972,52.27726,0.52959967,9.467948
166,0.9976393,0.051526915,400.0444,2.441775,0.29929024,133.41245,129.5839,-10.120012,8.39279,2.4891865,1.9373276,2.938805,2.8557444,2.723147,170.3003,595.8997,171.98338,302.09344,242.189,0.090899244,0.85644275,5.779192,48.032463,0.47750026,10.730543
167,1.1209061,0.0474001,399.9208,2.4643772,0.1807062,61.077526,49.9607,-16.052555,27.19053,2.477264,1.7606022,2.2916517,1.7297401,1.4384948,86.7436,547.3356,89.37131,131.0743,363.87198,0.074903116,0.15088828,2.823148,40.11088,0.73687994,9.275518
168,1.008949,0.048856147,399.98465,2.5752225,0.2039549,39.40229,107.07898,-14.322635,14.334627,3.3700893,2.40373,3.226749,2.5636544,2.1844416,132.73264,590.8962,69.26281,400.39136,514.7686,0.24753752,1.362817,13.189926,121.21925,0.113956235,10.610103
169,1.1528088,0.046595104,399.84192,2.4384131,0.08079069,44.746758,125.60696,-22.02541,32.723896,1.6025035,1.2842641,2.017708,1.9694229,1.8475097,115.52698,473.16968,160.45728,445.63354,447.82382,0.14740197,0.07284477,1.5869439,59.23589,0.6080363,7.8262568
170,1.1585281,0.04611203,400.01913,2.4710326,0.112209655,47.63076,85.009315,-18.726551,14.865811,2.5599532,1.9685856,2.9720302,2.9140258,2.788005,174.38577,538.425,133.52298,65.19139,381.1181,0.11105112,0.7681373,4.823996,39.386074,1.0584364,9.83824
171,1.122667,0.0539325,399.89508,2.514245,0.2392511,123.95854,76.5873,-20.091267,62.15272,2.227053,1.7724445,2.7099414,2.502131,2.2690701,141.07892,568.8778,181.57573,66.10444,850.67596,0.37493035,2.7251582,15.959091,129.13458,0.6538211,10.384725
172,1.1253138,0.047047425,399.86954,2.4059873,0.16650693,136.69829,70.844635,-20.549534,34.82105,2.2969108,1.7775161,2.6239126,2.3478253,2.108715,130.56528,494.08472,35.186085,525.9059,763.93616,0.1893696,0.25902766,4.7786145,60.382202,0.19242053,9.860446
173,1.0472133,0.040045977,399.91943,2.4754338,0.17853984,74.20769,35.816124,-11.118195,21.76016,2.3788471,1.8269806,2.7117302,2.529495,2.3418732,145.70653,486.02597,120.009445,716.4956,354.49512,0.12817578,1.0758841,6.83278,55.634132,0.10640135,9.8009615
174,1.038813,0.032936055,399.8825,2.474518,0.094467744,76.800255,136.2391,-12.016322,29.5978,2.5852182,1.9767144,2.8724105,2.5264268,2.2543993,139.24059,530.32825,253.17192,246.92842,616.1157,0.28803328,3.0603213,11.501168,86.06551,0.17284723,10.411877
175,1.1034265,0.049237363,399.98676,2.4500146,0.2780075,77.7107,82.89674,-25.641907,13.581383,2.017696,1.5893458,2.4619164,2.4406536,2.3458285,147.01115,518.9025,103.1829,354.20038,771.9313,0.19239056,0.38379416,6.5433187,78.139786,0.21642399,8.94031
176,1.1424738,0.01498774,399.79276,2.4733589,0.20813397,110.12097,83.19104,-17.423937,39.53538,2.2816339,1.7256591,2.3967843,1.991194,1.7292677,105.99269,485.94702,186.93747,788.78485,723.2838,0.1647202,0.7872901,8.003279,76.99106,0.62681496,9.796582
177,1.1373804,0.03933882,399.9837,2.4164886,0.25400952,79.715836,86.63175,-22.010042,42.124672,2.0687866,1.6115837,2.4185574,2.341257,2.2060862,137.83936,600.50037,155.89581,477.1875,552.40344,0.17435913,0.42603937,6.2907057,70.99643,0.74517155,10.318668
